Sat 24 Dec 2022 07:18:46 PM KST
NODELIST=agi1
MASTER_ADDR=agi1
conda 22.11.0
Python 3.10.8
Vit is used
[INFO] main.py:39 > Namespace(mode='L2P', dataset='cifar100', n_tasks=10, n=50, m=10, rnd_seed=1, memory_size=2000, log_path='results', model_name='vit', opt_name='sgd', sched_name='cos', batchsize=16, n_worker=0, lr=0.03, init_model=False, init_opt=False, topk=1, use_amp=True, transforms=['cutmix', 'autoaug'], gpu_transform=True, reg_coef=100, data_dir='/local_datasets/puridiver/cifar100', debug=False, note='[L2P_K]_iblurry_cifar100_3epoch', eval_period=100, temp_batchsize=None, online_iter=3.0, num_gpus=1, workers_per_gpu=1, imp_update_period=1, lr_step=0.95, lr_length=10, lr_period=10, memory_epoch=256, distilling=True, agem_batch=240, mir_cands=50)
[INFO] main.py:48 > Set the device (cuda)
[INFO] main.py:94 > Using train-transforms Compose(
    RandomCrop(size=(32, 32), padding=4)
    RandomHorizontalFlip(p=0.5)
    AutoAugment(policy=AutoAugmentPolicy.CIFAR10, fill=None)
    ConvertImageDtype()
    Normalize(mean=(0.5071, 0.4867, 0.4408), std=(0.2675, 0.2565, 0.2761))
)
[INFO] main.py:104 > [1] Select a CIL method (L2P)
[INFO] main.py:110 > [2] Incrementally training 10 tasks

##################################################
# Task 0 iteration
##################################################

[INFO] main.py:123 > [2-1] Prepare a datalist for the current task
[INFO] L2P_kearney.py:534 > Train | Sample # 8 | train_loss 10.6251 | train_acc 0.5312 | lr 0.012074 | running_time 0:00:02 | ETA 4:05:34
[INFO] L2P_kearney.py:534 > Train | Sample # 31040 | train_loss 1.1521 | train_acc 0.7969 | lr 0.018689 | running_time 6:08:44 | ETA 3:45:14
[INFO] L2P_kearney.py:534 > Train | Sample # 31048 | train_loss 0.5669 | train_acc 0.9010 | lr 0.018672 | running_time 6:08:46 | ETA 3:45:06
[INFO] L2P_kearney.py:534 > Train | Sample # 31056 | train_loss 1.1125 | train_acc 0.7865 | lr 0.018655 | running_time 6:08:48 | ETA 3:44:58
[INFO] L2P_kearney.py:534 > Train | Sample # 31064 | train_loss 0.9790 | train_acc 0.8125 | lr 0.018638 | running_time 6:08:50 | ETA 3:44:50
[INFO] L2P_kearney.py:534 > Train | Sample # 31072 | train_loss 0.8423 | train_acc 0.8255 | lr 0.018622 | running_time 6:08:52 | ETA 3:44:42
[INFO] L2P_kearney.py:534 > Train | Sample # 31080 | train_loss 1.2193 | train_acc 0.7917 | lr 0.018605 | running_time 6:08:54 | ETA 3:44:34
[INFO] L2P_kearney.py:534 > Train | Sample # 31088 | train_loss 1.0433 | train_acc 0.8151 | lr 0.018588 | running_time 6:08:55 | ETA 3:44:26
[INFO] L2P_kearney.py:534 > Train | Sample # 31096 | train_loss 0.9391 | train_acc 0.8568 | lr 0.018571 | running_time 6:08:57 | ETA 3:44:17
[INFO] L2P_kearney.py:544 > Test | Sample # 31100 | test_loss 0.9984 | test_acc 0.7682 | 
[INFO] L2P_kearney.py:534 > Train | Sample # 31104 | train_loss 0.9360 | train_acc 0.7995 | lr 0.018555 | running_time 6:10:00 | ETA 3:44:46
[INFO] L2P_kearney.py:534 > Train | Sample # 31112 | train_loss 1.2286 | train_acc 0.7318 | lr 0.018538 | running_time 6:10:02 | ETA 3:44:38
[INFO] L2P_kearney.py:534 > Train | Sample # 31120 | train_loss 1.1195 | train_acc 0.7448 | lr 0.018521 | running_time 6:10:03 | ETA 3:44:30
[INFO] L2P_kearney.py:534 > Train | Sample # 31128 | train_loss 1.1582 | train_acc 0.7865 | lr 0.018504 | running_time 6:10:05 | ETA 3:44:22
[INFO] L2P_kearney.py:534 > Train | Sample # 31136 | train_loss 0.8727 | train_acc 0.8333 | lr 0.018488 | running_time 6:10:07 | ETA 3:44:14
[INFO] L2P_kearney.py:534 > Train | Sample # 31144 | train_loss 1.2950 | train_acc 0.7630 | lr 0.018471 | running_time 6:10:09 | ETA 3:44:06
[INFO] L2P_kearney.py:534 > Train | Sample # 31152 | train_loss 1.0462 | train_acc 0.7786 | lr 0.018454 | running_time 6:10:11 | ETA 3:43:58
[INFO] L2P_kearney.py:534 > Train | Sample # 31160 | train_loss 1.0570 | train_acc 0.8411 | lr 0.018437 | running_time 6:10:12 | ETA 3:43:50
[INFO] L2P_kearney.py:534 > Train | Sample # 31168 | train_loss 0.7892 | train_acc 0.8333 | lr 0.018420 | running_time 6:10:14 | ETA 3:43:42
[INFO] L2P_kearney.py:534 > Train | Sample # 31176 | train_loss 1.2423 | train_acc 0.7448 | lr 0.018404 | running_time 6:10:16 | ETA 3:43:34
[INFO] L2P_kearney.py:534 > Train | Sample # 31184 | train_loss 0.9952 | train_acc 0.7734 | lr 0.018387 | running_time 6:10:18 | ETA 3:43:26
[INFO] L2P_kearney.py:534 > Train | Sample # 31192 | train_loss 1.1991 | train_acc 0.7552 | lr 0.018370 | running_time 6:10:20 | ETA 3:43:18
[INFO] L2P_kearney.py:534 > Train | Sample # 31200 | train_loss 1.1858 | train_acc 0.7240 | lr 0.018353 | running_time 6:10:21 | ETA 3:43:10
[INFO] L2P_kearney.py:544 > Test | Sample # 31200 | test_loss 0.9584 | test_acc 0.7729 | 
[INFO] L2P_kearney.py:534 > Train | Sample # 31208 | train_loss 1.0432 | train_acc 0.8307 | lr 0.018336 | running_time 6:11:24 | ETA 3:43:38
[INFO] L2P_kearney.py:534 > Train | Sample # 31216 | train_loss 0.8204 | train_acc 0.8568 | lr 0.018319 | running_time 6:11:26 | ETA 3:43:30
[INFO] L2P_kearney.py:534 > Train | Sample # 31224 | train_loss 1.0472 | train_acc 0.8073 | lr 0.018303 | running_time 6:11:28 | ETA 3:43:22
[INFO] L2P_kearney.py:534 > Train | Sample # 31232 | train_loss 0.5967 | train_acc 0.8880 | lr 0.018286 | running_time 6:11:29 | ETA 3:43:14
[INFO] L2P_kearney.py:534 > Train | Sample # 31240 | train_loss 1.0007 | train_acc 0.7630 | lr 0.018269 | running_time 6:11:31 | ETA 3:43:06
[INFO] L2P_kearney.py:534 > Train | Sample # 31248 | train_loss 1.1226 | train_acc 0.8151 | lr 0.018252 | running_time 6:11:33 | ETA 3:42:58
[INFO] L2P_kearney.py:534 > Train | Sample # 31256 | train_loss 1.2050 | train_acc 0.7578 | lr 0.018235 | running_time 6:11:35 | ETA 3:42:50
[INFO] L2P_kearney.py:534 > Train | Sample # 31264 | train_loss 0.8338 | train_acc 0.8281 | lr 0.018218 | running_time 6:11:37 | ETA 3:42:42
[INFO] L2P_kearney.py:534 > Train | Sample # 31272 | train_loss 1.0283 | train_acc 0.8021 | lr 0.018202 | running_time 6:11:38 | ETA 3:42:34
[INFO] L2P_kearney.py:534 > Train | Sample # 31280 | train_loss 1.3598 | train_acc 0.7552 | lr 0.018185 | running_time 6:11:40 | ETA 3:42:26
[INFO] L2P_kearney.py:534 > Train | Sample # 31288 | train_loss 0.9990 | train_acc 0.7682 | lr 0.018168 | running_time 6:11:42 | ETA 3:42:18
[INFO] L2P_kearney.py:534 > Train | Sample # 31296 | train_loss 1.1523 | train_acc 0.7812 | lr 0.018151 | running_time 6:11:44 | ETA 3:42:10
[INFO] L2P_kearney.py:544 > Test | Sample # 31300 | test_loss 1.0748 | test_acc 0.7558 | 
[INFO] L2P_kearney.py:534 > Train | Sample # 31304 | train_loss 1.0239 | train_acc 0.7917 | lr 0.018134 | running_time 6:12:46 | ETA 3:42:38
[INFO] L2P_kearney.py:534 > Train | Sample # 31312 | train_loss 1.1510 | train_acc 0.7969 | lr 0.018117 | running_time 6:12:48 | ETA 3:42:30
[INFO] L2P_kearney.py:534 > Train | Sample # 31320 | train_loss 1.0949 | train_acc 0.7812 | lr 0.018100 | running_time 6:12:50 | ETA 3:42:22
[INFO] L2P_kearney.py:534 > Train | Sample # 31328 | train_loss 1.1950 | train_acc 0.6901 | lr 0.018083 | running_time 6:12:52 | ETA 3:42:14
[INFO] L2P_kearney.py:534 > Train | Sample # 31336 | train_loss 0.8329 | train_acc 0.8542 | lr 0.018067 | running_time 6:12:54 | ETA 3:42:06
[INFO] L2P_kearney.py:534 > Train | Sample # 31344 | train_loss 1.0994 | train_acc 0.7708 | lr 0.018050 | running_time 6:12:55 | ETA 3:41:58
[INFO] L2P_kearney.py:534 > Train | Sample # 31352 | train_loss 1.3620 | train_acc 0.7865 | lr 0.018033 | running_time 6:12:57 | ETA 3:41:50
[INFO] L2P_kearney.py:534 > Train | Sample # 31360 | train_loss 0.6961 | train_acc 0.8620 | lr 0.018016 | running_time 6:12:59 | ETA 3:41:42
[INFO] L2P_kearney.py:534 > Train | Sample # 31368 | train_loss 0.7383 | train_acc 0.8724 | lr 0.017999 | running_time 6:13:01 | ETA 3:41:34
[INFO] L2P_kearney.py:534 > Train | Sample # 31376 | train_loss 1.2790 | train_acc 0.8229 | lr 0.017982 | running_time 6:13:03 | ETA 3:41:26
[INFO] L2P_kearney.py:534 > Train | Sample # 31384 | train_loss 1.1165 | train_acc 0.7526 | lr 0.017965 | running_time 6:13:04 | ETA 3:41:18
[INFO] L2P_kearney.py:534 > Train | Sample # 31392 | train_loss 1.1425 | train_acc 0.7943 | lr 0.017948 | running_time 6:13:06 | ETA 3:41:10
[INFO] L2P_kearney.py:534 > Train | Sample # 31400 | train_loss 0.8194 | train_acc 0.8151 | lr 0.017931 | running_time 6:13:08 | ETA 3:41:02
[INFO] L2P_kearney.py:544 > Test | Sample # 31400 | test_loss 0.9759 | test_acc 0.7704 | 
[INFO] L2P_kearney.py:534 > Train | Sample # 31408 | train_loss 0.7186 | train_acc 0.8490 | lr 0.017914 | running_time 6:14:11 | ETA 3:41:30
[INFO] L2P_kearney.py:534 > Train | Sample # 31416 | train_loss 1.1869 | train_acc 0.7630 | lr 0.017897 | running_time 6:14:13 | ETA 3:41:21
[INFO] L2P_kearney.py:534 > Train | Sample # 31424 | train_loss 1.2629 | train_acc 0.7240 | lr 0.017881 | running_time 6:14:14 | ETA 3:41:13
[INFO] L2P_kearney.py:534 > Train | Sample # 31432 | train_loss 1.2445 | train_acc 0.6771 | lr 0.017864 | running_time 6:14:16 | ETA 3:41:05
[INFO] L2P_kearney.py:534 > Train | Sample # 31440 | train_loss 1.0325 | train_acc 0.8125 | lr 0.017847 | running_time 6:14:18 | ETA 3:40:57
[INFO] L2P_kearney.py:534 > Train | Sample # 31448 | train_loss 1.3812 | train_acc 0.6875 | lr 0.017830 | running_time 6:14:20 | ETA 3:40:49
[INFO] L2P_kearney.py:534 > Train | Sample # 31456 | train_loss 0.8439 | train_acc 0.8646 | lr 0.017813 | running_time 6:14:22 | ETA 3:40:41
[INFO] L2P_kearney.py:534 > Train | Sample # 31464 | train_loss 0.5667 | train_acc 0.8802 | lr 0.017796 | running_time 6:14:23 | ETA 3:40:33
[INFO] L2P_kearney.py:534 > Train | Sample # 31472 | train_loss 1.4415 | train_acc 0.6745 | lr 0.017779 | running_time 6:14:25 | ETA 3:40:25
[INFO] L2P_kearney.py:534 > Train | Sample # 31480 | train_loss 1.1376 | train_acc 0.8255 | lr 0.017762 | running_time 6:14:27 | ETA 3:40:17
[INFO] L2P_kearney.py:534 > Train | Sample # 31488 | train_loss 1.2357 | train_acc 0.7604 | lr 0.017745 | running_time 6:14:29 | ETA 3:40:09
[INFO] L2P_kearney.py:534 > Train | Sample # 31496 | train_loss 0.9657 | train_acc 0.8203 | lr 0.017728 | running_time 6:14:31 | ETA 3:40:01
[INFO] L2P_kearney.py:544 > Test | Sample # 31500 | test_loss 0.9410 | test_acc 0.7760 | 
[INFO] L2P_kearney.py:534 > Train | Sample # 31504 | train_loss 1.1383 | train_acc 0.8203 | lr 0.017711 | running_time 6:15:33 | ETA 3:40:29
[INFO] L2P_kearney.py:534 > Train | Sample # 31512 | train_loss 0.8537 | train_acc 0.8229 | lr 0.017694 | running_time 6:15:35 | ETA 3:40:21
[INFO] L2P_kearney.py:534 > Train | Sample # 31520 | train_loss 1.0980 | train_acc 0.7839 | lr 0.017677 | running_time 6:15:37 | ETA 3:40:13
[INFO] L2P_kearney.py:534 > Train | Sample # 31528 | train_loss 0.8000 | train_acc 0.8568 | lr 0.017660 | running_time 6:15:39 | ETA 3:40:05
[INFO] L2P_kearney.py:534 > Train | Sample # 31536 | train_loss 1.0877 | train_acc 0.8229 | lr 0.017643 | running_time 6:15:40 | ETA 3:39:57
[INFO] L2P_kearney.py:534 > Train | Sample # 31544 | train_loss 1.1592 | train_acc 0.7526 | lr 0.017626 | running_time 6:15:42 | ETA 3:39:49
[INFO] L2P_kearney.py:534 > Train | Sample # 31552 | train_loss 0.9777 | train_acc 0.8177 | lr 0.017609 | running_time 6:15:44 | ETA 3:39:41
[INFO] L2P_kearney.py:534 > Train | Sample # 31560 | train_loss 0.9684 | train_acc 0.8802 | lr 0.017592 | running_time 6:15:46 | ETA 3:39:33
[INFO] L2P_kearney.py:534 > Train | Sample # 31568 | train_loss 0.7346 | train_acc 0.8906 | lr 0.017575 | running_time 6:15:48 | ETA 3:39:25
[INFO] L2P_kearney.py:534 > Train | Sample # 31576 | train_loss 0.9971 | train_acc 0.8177 | lr 0.017558 | running_time 6:15:49 | ETA 3:39:17
[INFO] L2P_kearney.py:534 > Train | Sample # 31584 | train_loss 1.0483 | train_acc 0.7448 | lr 0.017541 | running_time 6:15:51 | ETA 3:39:09
[INFO] L2P_kearney.py:534 > Train | Sample # 31592 | train_loss 0.9225 | train_acc 0.8333 | lr 0.017524 | running_time 6:15:53 | ETA 3:39:01
[INFO] L2P_kearney.py:534 > Train | Sample # 31600 | train_loss 0.8446 | train_acc 0.8438 | lr 0.017507 | running_time 6:15:55 | ETA 3:38:53
[INFO] L2P_kearney.py:544 > Test | Sample # 31600 | test_loss 1.0650 | test_acc 0.7576 | 
[INFO] L2P_kearney.py:534 > Train | Sample # 31608 | train_loss 0.7875 | train_acc 0.8620 | lr 0.017490 | running_time 6:16:57 | ETA 3:39:20
[INFO] L2P_kearney.py:534 > Train | Sample # 31616 | train_loss 1.0488 | train_acc 0.7708 | lr 0.017473 | running_time 6:16:59 | ETA 3:39:12
[INFO] L2P_kearney.py:534 > Train | Sample # 31624 | train_loss 0.7741 | train_acc 0.8464 | lr 0.017456 | running_time 6:17:01 | ETA 3:39:04
[INFO] L2P_kearney.py:534 > Train | Sample # 31632 | train_loss 1.0756 | train_acc 0.7240 | lr 0.017439 | running_time 6:17:03 | ETA 3:38:56
[INFO] L2P_kearney.py:534 > Train | Sample # 31640 | train_loss 1.1467 | train_acc 0.7656 | lr 0.017422 | running_time 6:17:05 | ETA 3:38:48
[INFO] L2P_kearney.py:534 > Train | Sample # 31648 | train_loss 0.8301 | train_acc 0.8776 | lr 0.017405 | running_time 6:17:06 | ETA 3:38:40
[INFO] L2P_kearney.py:534 > Train | Sample # 31656 | train_loss 0.6584 | train_acc 0.9036 | lr 0.017388 | running_time 6:17:08 | ETA 3:38:32
[INFO] L2P_kearney.py:534 > Train | Sample # 31664 | train_loss 1.0569 | train_acc 0.7891 | lr 0.017371 | running_time 6:17:10 | ETA 3:38:24
[INFO] L2P_kearney.py:534 > Train | Sample # 31672 | train_loss 1.3767 | train_acc 0.7396 | lr 0.017354 | running_time 6:17:12 | ETA 3:38:16
[INFO] L2P_kearney.py:534 > Train | Sample # 31680 | train_loss 0.7537 | train_acc 0.8880 | lr 0.017337 | running_time 6:17:14 | ETA 3:38:08
[INFO] L2P_kearney.py:534 > Train | Sample # 31688 | train_loss 0.7896 | train_acc 0.8776 | lr 0.017320 | running_time 6:17:15 | ETA 3:38:00
[INFO] L2P_kearney.py:534 > Train | Sample # 31696 | train_loss 1.0465 | train_acc 0.8021 | lr 0.017303 | running_time 6:17:17 | ETA 3:37:52
[INFO] L2P_kearney.py:544 > Test | Sample # 31700 | test_loss 1.1279 | test_acc 0.7527 | 
[INFO] L2P_kearney.py:534 > Train | Sample # 31704 | train_loss 1.0105 | train_acc 0.8125 | lr 0.017286 | running_time 6:18:20 | ETA 3:38:20
[INFO] L2P_kearney.py:534 > Train | Sample # 31712 | train_loss 1.1759 | train_acc 0.7292 | lr 0.017269 | running_time 6:18:22 | ETA 3:38:12
[INFO] L2P_kearney.py:534 > Train | Sample # 31720 | train_loss 0.8915 | train_acc 0.8516 | lr 0.017251 | running_time 6:18:23 | ETA 3:38:04
[INFO] L2P_kearney.py:534 > Train | Sample # 31728 | train_loss 0.6397 | train_acc 0.8932 | lr 0.017234 | running_time 6:18:25 | ETA 3:37:56
[INFO] L2P_kearney.py:534 > Train | Sample # 31736 | train_loss 0.9676 | train_acc 0.7891 | lr 0.017217 | running_time 6:18:27 | ETA 3:37:48
[INFO] L2P_kearney.py:534 > Train | Sample # 31744 | train_loss 1.3138 | train_acc 0.7109 | lr 0.017200 | running_time 6:18:29 | ETA 3:37:40
[INFO] L2P_kearney.py:534 > Train | Sample # 31752 | train_loss 1.0443 | train_acc 0.7630 | lr 0.017183 | running_time 6:18:31 | ETA 3:37:32
[INFO] L2P_kearney.py:534 > Train | Sample # 31760 | train_loss 0.8596 | train_acc 0.8385 | lr 0.017166 | running_time 6:18:32 | ETA 3:37:24
[INFO] L2P_kearney.py:534 > Train | Sample # 31768 | train_loss 0.8385 | train_acc 0.8255 | lr 0.017149 | running_time 6:18:34 | ETA 3:37:16
[INFO] L2P_kearney.py:534 > Train | Sample # 31776 | train_loss 1.2738 | train_acc 0.7135 | lr 0.017132 | running_time 6:18:36 | ETA 3:37:08
[INFO] L2P_kearney.py:534 > Train | Sample # 31784 | train_loss 0.8732 | train_acc 0.8307 | lr 0.017115 | running_time 6:18:38 | ETA 3:37:00
[INFO] L2P_kearney.py:534 > Train | Sample # 31792 | train_loss 1.3594 | train_acc 0.7630 | lr 0.017098 | running_time 6:18:40 | ETA 3:36:52
[INFO] L2P_kearney.py:534 > Train | Sample # 31800 | train_loss 0.9120 | train_acc 0.8542 | lr 0.017081 | running_time 6:18:41 | ETA 3:36:44
[INFO] L2P_kearney.py:544 > Test | Sample # 31800 | test_loss 1.0021 | test_acc 0.7713 | 
[INFO] L2P_kearney.py:534 > Train | Sample # 31808 | train_loss 1.2995 | train_acc 0.7396 | lr 0.017064 | running_time 6:19:44 | ETA 3:37:11
[INFO] L2P_kearney.py:534 > Train | Sample # 31816 | train_loss 1.2823 | train_acc 0.7292 | lr 0.017046 | running_time 6:19:46 | ETA 3:37:03
[INFO] L2P_kearney.py:534 > Train | Sample # 31824 | train_loss 1.3007 | train_acc 0.7552 | lr 0.017029 | running_time 6:19:48 | ETA 3:36:55
[INFO] L2P_kearney.py:534 > Train | Sample # 31832 | train_loss 0.9995 | train_acc 0.8229 | lr 0.017012 | running_time 6:19:50 | ETA 3:36:47
[INFO] L2P_kearney.py:534 > Train | Sample # 31840 | train_loss 0.7647 | train_acc 0.8620 | lr 0.016995 | running_time 6:19:51 | ETA 3:36:39
[INFO] L2P_kearney.py:534 > Train | Sample # 31848 | train_loss 1.2041 | train_acc 0.7109 | lr 0.016978 | running_time 6:19:53 | ETA 3:36:31
[INFO] L2P_kearney.py:534 > Train | Sample # 31856 | train_loss 0.9446 | train_acc 0.8516 | lr 0.016961 | running_time 6:19:55 | ETA 3:36:23
[INFO] L2P_kearney.py:534 > Train | Sample # 31864 | train_loss 0.8924 | train_acc 0.8125 | lr 0.016944 | running_time 6:19:57 | ETA 3:36:15
[INFO] L2P_kearney.py:534 > Train | Sample # 31872 | train_loss 1.1977 | train_acc 0.7865 | lr 0.016927 | running_time 6:19:59 | ETA 3:36:07
[INFO] L2P_kearney.py:534 > Train | Sample # 31880 | train_loss 0.7231 | train_acc 0.8724 | lr 0.016910 | running_time 6:20:00 | ETA 3:35:59
[INFO] L2P_kearney.py:534 > Train | Sample # 31888 | train_loss 1.1620 | train_acc 0.7760 | lr 0.016893 | running_time 6:20:02 | ETA 3:35:51
[INFO] L2P_kearney.py:534 > Train | Sample # 31896 | train_loss 0.7791 | train_acc 0.8177 | lr 0.016875 | running_time 6:20:04 | ETA 3:35:43
[INFO] L2P_kearney.py:544 > Test | Sample # 31900 | test_loss 1.0004 | test_acc 0.7755 | 
[INFO] L2P_kearney.py:534 > Train | Sample # 31904 | train_loss 0.6697 | train_acc 0.8672 | lr 0.016858 | running_time 6:21:07 | ETA 3:36:10
[INFO] L2P_kearney.py:534 > Train | Sample # 31912 | train_loss 1.1838 | train_acc 0.7396 | lr 0.016841 | running_time 6:21:08 | ETA 3:36:02
[INFO] L2P_kearney.py:534 > Train | Sample # 31920 | train_loss 0.8156 | train_acc 0.8385 | lr 0.016824 | running_time 6:21:10 | ETA 3:35:54
[INFO] L2P_kearney.py:534 > Train | Sample # 31928 | train_loss 1.3730 | train_acc 0.6953 | lr 0.016807 | running_time 6:21:12 | ETA 3:35:46
[INFO] L2P_kearney.py:534 > Train | Sample # 31936 | train_loss 1.0149 | train_acc 0.8255 | lr 0.016790 | running_time 6:21:14 | ETA 3:35:38
[INFO] L2P_kearney.py:534 > Train | Sample # 31944 | train_loss 1.2557 | train_acc 0.7370 | lr 0.016773 | running_time 6:21:16 | ETA 3:35:30
[INFO] L2P_kearney.py:534 > Train | Sample # 31952 | train_loss 0.9997 | train_acc 0.8073 | lr 0.016755 | running_time 6:21:17 | ETA 3:35:22
[INFO] L2P_kearney.py:534 > Train | Sample # 31960 | train_loss 0.8979 | train_acc 0.8542 | lr 0.016738 | running_time 6:21:19 | ETA 3:35:14
[INFO] L2P_kearney.py:534 > Train | Sample # 31968 | train_loss 1.0087 | train_acc 0.7995 | lr 0.016721 | running_time 6:21:21 | ETA 3:35:06
[INFO] L2P_kearney.py:534 > Train | Sample # 31976 | train_loss 0.9199 | train_acc 0.8490 | lr 0.016704 | running_time 6:21:23 | ETA 3:34:58
[INFO] L2P_kearney.py:534 > Train | Sample # 31984 | train_loss 1.0195 | train_acc 0.7969 | lr 0.016687 | running_time 6:21:25 | ETA 3:34:50
[INFO] L2P_kearney.py:534 > Train | Sample # 31992 | train_loss 1.1806 | train_acc 0.7396 | lr 0.016670 | running_time 6:21:26 | ETA 3:34:42
[INFO] L2P_kearney.py:534 > Train | Sample # 32000 | train_loss 1.1467 | train_acc 0.7969 | lr 0.016653 | running_time 6:21:28 | ETA 3:34:34
[INFO] L2P_kearney.py:544 > Test | Sample # 32000 | test_loss 1.0083 | test_acc 0.7675 | 
[INFO] L2P_kearney.py:534 > Train | Sample # 32008 | train_loss 0.8484 | train_acc 0.7812 | lr 0.016635 | running_time 6:22:31 | ETA 3:35:01
[INFO] L2P_kearney.py:534 > Train | Sample # 32016 | train_loss 1.2178 | train_acc 0.7422 | lr 0.016618 | running_time 6:22:33 | ETA 3:34:53
[INFO] L2P_kearney.py:534 > Train | Sample # 32024 | train_loss 1.0135 | train_acc 0.7240 | lr 0.016601 | running_time 6:22:34 | ETA 3:34:45
[INFO] L2P_kearney.py:534 > Train | Sample # 32032 | train_loss 0.7395 | train_acc 0.8672 | lr 0.016584 | running_time 6:22:36 | ETA 3:34:37
[INFO] L2P_kearney.py:534 > Train | Sample # 32040 | train_loss 1.3446 | train_acc 0.7109 | lr 0.016567 | running_time 6:22:38 | ETA 3:34:29
[INFO] L2P_kearney.py:534 > Train | Sample # 32048 | train_loss 0.8717 | train_acc 0.8151 | lr 0.016550 | running_time 6:22:40 | ETA 3:34:21
[INFO] L2P_kearney.py:534 > Train | Sample # 32056 | train_loss 1.1428 | train_acc 0.7188 | lr 0.016533 | running_time 6:22:42 | ETA 3:34:13
[INFO] L2P_kearney.py:534 > Train | Sample # 32064 | train_loss 1.2114 | train_acc 0.7734 | lr 0.016515 | running_time 6:22:43 | ETA 3:34:05
[INFO] L2P_kearney.py:534 > Train | Sample # 32072 | train_loss 0.9384 | train_acc 0.8203 | lr 0.016498 | running_time 6:22:45 | ETA 3:33:57
[INFO] L2P_kearney.py:534 > Train | Sample # 32080 | train_loss 1.0705 | train_acc 0.7812 | lr 0.016481 | running_time 6:22:47 | ETA 3:33:49
[INFO] L2P_kearney.py:534 > Train | Sample # 32088 | train_loss 1.2377 | train_acc 0.7578 | lr 0.016464 | running_time 6:22:49 | ETA 3:33:41
[INFO] L2P_kearney.py:534 > Train | Sample # 32096 | train_loss 1.0803 | train_acc 0.7708 | lr 0.016447 | running_time 6:22:51 | ETA 3:33:33
[INFO] L2P_kearney.py:544 > Test | Sample # 32100 | test_loss 1.0298 | test_acc 0.7625 | 
[INFO] L2P_kearney.py:534 > Train | Sample # 32104 | train_loss 1.1086 | train_acc 0.7344 | lr 0.016429 | running_time 6:23:53 | ETA 3:33:59
[INFO] L2P_kearney.py:534 > Train | Sample # 32112 | train_loss 1.3681 | train_acc 0.7161 | lr 0.016412 | running_time 6:23:55 | ETA 3:33:51
[INFO] L2P_kearney.py:534 > Train | Sample # 32120 | train_loss 1.2320 | train_acc 0.7839 | lr 0.016395 | running_time 6:23:57 | ETA 3:33:43
[INFO] L2P_kearney.py:534 > Train | Sample # 32128 | train_loss 0.9961 | train_acc 0.8177 | lr 0.016378 | running_time 6:23:59 | ETA 3:33:36
[INFO] L2P_kearney.py:534 > Train | Sample # 32136 | train_loss 0.9068 | train_acc 0.8490 | lr 0.016361 | running_time 6:24:00 | ETA 3:33:28
[INFO] L2P_kearney.py:534 > Train | Sample # 32144 | train_loss 1.0950 | train_acc 0.7734 | lr 0.016344 | running_time 6:24:02 | ETA 3:33:20
[INFO] L2P_kearney.py:534 > Train | Sample # 32152 | train_loss 1.1713 | train_acc 0.7188 | lr 0.016326 | running_time 6:24:04 | ETA 3:33:12
[INFO] L2P_kearney.py:534 > Train | Sample # 32160 | train_loss 1.1666 | train_acc 0.7995 | lr 0.016309 | running_time 6:24:06 | ETA 3:33:04
[INFO] L2P_kearney.py:534 > Train | Sample # 32168 | train_loss 1.0033 | train_acc 0.7682 | lr 0.016292 | running_time 6:24:08 | ETA 3:32:56
[INFO] L2P_kearney.py:534 > Train | Sample # 32176 | train_loss 0.9949 | train_acc 0.8516 | lr 0.016275 | running_time 6:24:09 | ETA 3:32:48
[INFO] L2P_kearney.py:534 > Train | Sample # 32184 | train_loss 0.9046 | train_acc 0.8490 | lr 0.016258 | running_time 6:24:11 | ETA 3:32:40
[INFO] L2P_kearney.py:534 > Train | Sample # 32192 | train_loss 1.1347 | train_acc 0.7292 | lr 0.016240 | running_time 6:24:13 | ETA 3:32:32
[INFO] L2P_kearney.py:534 > Train | Sample # 32200 | train_loss 1.0417 | train_acc 0.8281 | lr 0.016223 | running_time 6:24:15 | ETA 3:32:24
[INFO] L2P_kearney.py:544 > Test | Sample # 32200 | test_loss 0.9689 | test_acc 0.7773 | 
[INFO] L2P_kearney.py:534 > Train | Sample # 32208 | train_loss 0.7743 | train_acc 0.8672 | lr 0.016206 | running_time 6:25:17 | ETA 3:32:50
[INFO] L2P_kearney.py:534 > Train | Sample # 32216 | train_loss 0.9537 | train_acc 0.8672 | lr 0.016189 | running_time 6:25:19 | ETA 3:32:42
[INFO] L2P_kearney.py:534 > Train | Sample # 32224 | train_loss 1.3524 | train_acc 0.6797 | lr 0.016172 | running_time 6:25:21 | ETA 3:32:34
[INFO] L2P_kearney.py:534 > Train | Sample # 32232 | train_loss 0.8157 | train_acc 0.8203 | lr 0.016154 | running_time 6:25:23 | ETA 3:32:26
[INFO] L2P_kearney.py:534 > Train | Sample # 32240 | train_loss 0.9707 | train_acc 0.7865 | lr 0.016137 | running_time 6:25:25 | ETA 3:32:18
